%time,field.header.seq,field.header.stamp,field.value0,field.value1,field.value2,field.value3,field.value4,field.value5,field.value6,field.value7,field.value8,field.value9,field.value10,field.value11
123104000000,2996,123104000000,1417,1616,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123112000000,2997,123112000000,1414,1614,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123124000000,2998,123120000000,1413,1610,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123128000000,2999,123128000000,1413,1602,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123136000000,3000,123136000000,1413,1599,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123144000000,3001,123144000000,1413,1597,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123152000000,3002,123152000000,1410,1594,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123162000000,3003,123160000000,1410,1592,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123168000000,3004,123168000000,1410,1589,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123176000000,3005,123176000000,1410,1586,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123186000000,3006,123186000000,1410,1584,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123200000000,3007,123200000000,1410,1582,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123222000000,3008,123222000000,1411,1582,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123230000000,3009,123230000000,1413,1582,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123246000000,3010,123246000000,1413,1581,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123252000000,3011,123252000000,1414,1578,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123294000000,3012,123292000000,1414,1577,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123308000000,3013,123306000000,1415,1574,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123312000000,3014,123312000000,1415,1573,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123320000000,3015,123320000000,1415,1571,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123334000000,3016,123334000000,1418,1569,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123356000000,3017,123356000000,1418,1568,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123364000000,3018,123364000000,1419,1568,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123370000000,3019,123370000000,1419,1565,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123378000000,3020,123378000000,1419,1564,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123398000000,3021,123396000000,1422,1561,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123410000000,3022,123410000000,1423,1560,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123420000000,3023,123418000000,1423,1557,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123424000000,3024,123424000000,1426,1556,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123454000000,3025,123440000000,1426,1553,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123454000000,3026,123448000000,1427,1551,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123456000000,3027,123456000000,1427,1548,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123462000000,3028,123462000000,1430,1548,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123478000000,3029,123470000000,1430,1547,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123480000000,3030,123478000000,1431,1547,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123486000000,3031,123486000000,1434,1544,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123498000000,3032,123494000000,1435,1544,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123498000000,3033,123502000000,1438,1544,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123498000000,3034,123508000000,1440,1543,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123498000000,3035,123528000000,1443,1540,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123538000000,3036,123536000000,1443,1539,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123544000000,3037,123544000000,1444,1539,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123550000000,3038,123550000000,1447,1539,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123558000000,3039,123558000000,1449,1539,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123566000000,3040,123566000000,1449,1538,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123574000000,3041,123574000000,1452,1535,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123582000000,3042,123582000000,1455,1534,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123588000000,3043,123590000000,1455,1531,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123598000000,3044,123598000000,1456,1527,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123608000000,3045,123606000000,1456,1519,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123614000000,3046,123614000000,1459,1517,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123622000000,3047,123622000000,1459,1509,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123630000000,3048,123630000000,1459,1508,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123640000000,3049,123638000000,1459,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123646000000,3050,123646000000,1459,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123658000000,3051,123654000000,1459,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123714000000,3052,123714000000,1460,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123810000000,3053,123810000000,1461,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123976000000,3054,123976000000,1463,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123984000000,3055,123984000000,1464,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
123996000000,3056,123996000000,1465,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
124030000000,3057,124028000000,1468,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
124058000000,3058,124058000000,1469,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
124088000000,3059,124088000000,1472,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
124096000000,3060,124096000000,1473,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
124114000000,3061,124112000000,1476,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
124154000000,3062,124152000000,1477,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
124176000000,3063,124176000000,1480,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
124192000000,3064,124190000000,1481,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
124206000000,3065,124206000000,1484,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
124248000000,3066,124246000000,1485,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
124358000000,3067,124358000000,1486,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
124524000000,3068,124524000000,1487,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
124580000000,3069,124580000000,1489,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
124666000000,3070,124666000000,1490,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
124698000000,3071,124698000000,1493,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
124722000000,3072,124722000000,1494,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
124754000000,3073,124752000000,1497,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
124774000000,3074,124774000000,1498,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
124802000000,3075,124802000000,1500,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
125002000000,3076,125002000000,1500,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
125296000000,3077,125296000000,1500,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
125412000000,3078,125412000000,1500,1500,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
126338000000,3079,126338000000,1500,1500,1010,1500,1500,1000,1500,1500,1500,1000,1500,0
126352000000,3080,126352000000,1500,1500,1020,1500,1500,1000,1500,1500,1500,1000,1500,0
126368000000,3081,126368000000,1500,1500,1030,1500,1500,1000,1500,1500,1500,1000,1500,0
126382000000,3082,126382000000,1500,1500,1041,1500,1500,1000,1500,1500,1500,1000,1500,0
126398000000,3083,126398000000,1500,1500,1051,1500,1500,1000,1500,1500,1500,1000,1500,0
126416000000,3084,126416000000,1500,1500,1061,1500,1500,1000,1500,1500,1500,1000,1500,0
126430000000,3085,126430000000,1500,1500,1072,1500,1500,1000,1500,1500,1500,1000,1500,0
126446000000,3086,126444000000,1500,1500,1082,1500,1500,1000,1500,1500,1500,1000,1500,0
126460000000,3087,126458000000,1500,1500,1092,1500,1500,1000,1500,1500,1500,1000,1500,0
126472000000,3088,126472000000,1500,1500,1103,1500,1500,1000,1500,1500,1500,1000,1500,0
126488000000,3089,126488000000,1500,1500,1113,1500,1500,1000,1500,1500,1500,1000,1500,0
126504000000,3090,126504000000,1500,1500,1123,1500,1500,1000,1500,1500,1500,1000,1500,0
126520000000,3091,126520000000,1500,1500,1133,1500,1500,1000,1500,1500,1500,1000,1500,0
126552000000,3092,126552000000,1500,1500,1144,1500,1500,1000,1500,1500,1500,1000,1500,0
126586000000,3093,126586000000,1500,1500,1154,1500,1500,1000,1500,1500,1500,1000,1500,0
126614000000,3094,126614000000,1500,1500,1164,1500,1500,1000,1500,1500,1500,1000,1500,0
126630000000,3095,126630000000,1500,1500,1175,1500,1500,1000,1500,1500,1500,1000,1500,0
126646000000,3096,126646000000,1500,1500,1185,1500,1500,1000,1500,1500,1500,1000,1500,0
126662000000,3097,126662000000,1500,1504,1195,1500,1500,1000,1500,1500,1500,1000,1500,0
126670000000,3098,126670000000,1500,1521,1195,1500,1500,1000,1500,1500,1500,1000,1500,0
126678000000,3099,126676000000,1500,1532,1206,1500,1500,1000,1500,1500,1500,1000,1500,0
126684000000,3100,126684000000,1500,1535,1206,1500,1500,1000,1500,1500,1500,1000,1500,0
126694000000,3101,126694000000,1500,1538,1206,1500,1500,1000,1500,1500,1500,1000,1500,0
126708000000,3102,126708000000,1500,1546,1206,1500,1500,1000,1500,1500,1500,1000,1500,0
126722000000,3103,126722000000,1500,1548,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126730000000,3104,126730000000,1500,1559,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126738000000,3105,126738000000,1500,1560,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126744000000,3106,126744000000,1500,1563,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126752000000,3107,126752000000,1500,1572,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126764000000,3108,126764000000,1500,1574,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126768000000,3109,126768000000,1500,1577,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126776000000,3110,126774000000,1500,1580,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126782000000,3111,126782000000,1500,1582,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126790000000,3112,126790000000,1500,1584,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126798000000,3113,126798000000,1500,1586,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126806000000,3114,126806000000,1500,1589,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126814000000,3115,126814000000,1500,1597,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126830000000,3116,126826000000,1500,1606,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126834000000,3117,126834000000,1500,1607,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126844000000,3118,126844000000,1500,1610,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126850000000,3119,126850000000,1500,1613,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126862000000,3120,126858000000,1500,1614,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126866000000,3121,126866000000,1500,1616,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126874000000,3122,126874000000,1500,1619,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126882000000,3123,126882000000,1500,1627,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126906000000,3124,126906000000,1500,1630,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126916000000,3125,126914000000,1500,1631,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126922000000,3126,126922000000,1500,1633,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126928000000,3127,126928000000,1500,1635,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126936000000,3128,126936000000,1500,1637,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126944000000,3129,126944000000,1500,1639,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126952000000,3130,126952000000,1500,1640,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126960000000,3131,126960000000,1500,1643,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126968000000,3132,126968000000,1500,1644,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126976000000,3133,126976000000,1500,1647,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
126984000000,3134,126984000000,1500,1648,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
127000000000,3135,127000000000,1500,1651,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
127008000000,3136,127008000000,1500,1653,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
127014000000,3137,127014000000,1500,1656,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
127022000000,3138,127022000000,1500,1658,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
127036000000,3139,127034000000,1500,1661,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
127040000000,3140,127038000000,1500,1664,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
127046000000,3141,127046000000,1500,1672,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
127052000000,3142,127052000000,1500,1674,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
127060000000,3143,127060000000,1500,1683,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
127068000000,3144,127068000000,1500,1686,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
127076000000,3145,127076000000,1500,1687,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
127084000000,3146,127084000000,1500,1690,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
127092000000,3147,127092000000,1500,1700,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
127100000000,3148,127100000000,1500,1703,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
127114000000,3149,127112000000,1500,1704,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
127114000000,3150,127114000000,1500,1707,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
127122000000,3151,127122000000,1500,1708,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
127138000000,3152,127138000000,1500,1711,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
127242000000,3153,127242000000,1500,1712,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
127268000000,3154,127266000000,1500,1715,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
127312000000,3155,127312000000,1500,1716,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
127324000000,3156,127324000000,1500,1717,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
127340000000,3157,127340000000,1500,1720,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
127350000000,3158,127348000000,1500,1731,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
127362000000,3159,127362000000,1500,1733,1226,1500,1500,1000,1500,1500,1500,1000,1500,0
127370000000,3160,127370000000,1500,1741,1226,1500,1500,1000,1500,1500,1500,1000,1500,0
127382000000,3161,127378000000,1500,1744,1237,1500,1500,1000,1500,1500,1500,1000,1500,0
127388000000,3162,127386000000,1500,1754,1237,1500,1500,1000,1500,1500,1500,1000,1500,0
127392000000,3163,127392000000,1500,1757,1237,1500,1500,1000,1500,1500,1500,1000,1500,0
127400000000,3164,127400000000,1500,1766,1237,1500,1500,1000,1500,1500,1500,1000,1500,0
127412000000,3165,127412000000,1500,1774,1237,1500,1500,1000,1500,1500,1500,1000,1500,0
127420000000,3166,127420000000,1500,1776,1247,1500,1500,1000,1500,1500,1500,1000,1500,0
127432000000,3167,127426000000,1500,1779,1247,1500,1500,1000,1500,1500,1500,1000,1500,0
127434000000,3168,127434000000,1500,1782,1247,1500,1500,1000,1500,1500,1500,1000,1500,0
127450000000,3169,127442000000,1500,1784,1247,1500,1500,1000,1500,1500,1500,1000,1500,0
127450000000,3170,127450000000,1500,1787,1257,1500,1500,1000,1500,1500,1500,1000,1500,0
127458000000,3171,127458000000,1500,1790,1257,1500,1500,1000,1500,1500,1500,1000,1500,0
127462000000,3172,127462000000,1500,1792,1267,1500,1500,1000,1500,1500,1500,1000,1500,0
127470000000,3173,127470000000,1500,1795,1267,1500,1500,1000,1500,1500,1500,1000,1500,0
127478000000,3174,127478000000,1500,1804,1278,1500,1500,1000,1500,1500,1500,1000,1500,0
127492000000,3175,127492000000,1500,1807,1288,1500,1500,1000,1500,1500,1500,1000,1500,0
127500000000,3176,127500000000,1500,1809,1288,1500,1500,1000,1500,1500,1500,1000,1500,0
127508000000,3177,127508000000,1500,1817,1288,1500,1500,1000,1500,1500,1500,1000,1500,0
127516000000,3178,127516000000,1500,1818,1288,1500,1500,1000,1500,1500,1500,1000,1500,0
127532000000,3179,127524000000,1500,1826,1288,1500,1500,1000,1500,1500,1500,1000,1500,0
127532000000,3180,127532000000,1500,1834,1288,1500,1500,1000,1500,1500,1500,1000,1500,0
127540000000,3181,127540000000,1500,1837,1298,1500,1500,1000,1500,1500,1500,1000,1500,0
127548000000,3182,127548000000,1500,1849,1298,1500,1500,1000,1500,1500,1500,1000,1500,0
127556000000,3183,127556000000,1500,1851,1298,1500,1500,1000,1500,1500,1500,1000,1500,0
127564000000,3184,127564000000,1500,1860,1298,1500,1500,1000,1500,1500,1500,1000,1500,0
127572000000,3185,127572000000,1500,1863,1309,1500,1500,1000,1500,1500,1500,1000,1500,0
127580000000,3186,127580000000,1500,1866,1309,1500,1500,1000,1500,1500,1500,1000,1500,0
127590000000,3187,127588000000,1500,1868,1309,1500,1500,1000,1500,1500,1500,1000,1500,0
127594000000,3188,127594000000,1500,1871,1309,1500,1500,1000,1500,1500,1500,1000,1500,0
127602000000,3189,127602000000,1500,1879,1309,1500,1500,1000,1500,1500,1500,1000,1500,0
127618000000,3190,127618000000,1500,1881,1319,1500,1500,1000,1500,1500,1500,1000,1500,0
127626000000,3191,127626000000,1500,1884,1319,1500,1500,1000,1500,1500,1500,1000,1500,0
127634000000,3192,127634000000,1500,1887,1319,1500,1500,1000,1500,1500,1500,1000,1500,0
127642000000,3193,127642000000,1500,1889,1319,1500,1500,1000,1500,1500,1500,1000,1500,0
127650000000,3194,127650000000,1500,1892,1319,1500,1500,1000,1500,1500,1500,1000,1500,0
127658000000,3195,127658000000,1500,1900,1319,1500,1500,1000,1500,1500,1500,1000,1500,0
127680000000,3196,127674000000,1500,1901,1319,1500,1500,1000,1500,1500,1500,1000,1500,0
127696000000,3197,127696000000,1500,1902,1319,1500,1500,1000,1500,1500,1500,1000,1500,0
127704000000,3198,127704000000,1500,1905,1319,1500,1500,1000,1500,1500,1500,1000,1500,0
127714000000,3199,127714000000,1498,1908,1319,1500,1500,1000,1500,1500,1500,1000,1500,0
127720000000,3200,127720000000,1498,1910,1319,1500,1500,1000,1500,1500,1500,1000,1500,0
127728000000,3201,127728000000,1498,1913,1319,1500,1500,1000,1500,1500,1500,1000,1500,0
127744000000,3202,127744000000,1498,1921,1319,1500,1500,1000,1500,1500,1500,1000,1500,0
127752000000,3203,127752000000,1498,1923,1319,1500,1500,1000,1500,1500,1500,1000,1500,0
127760000000,3204,127760000000,1498,1926,1329,1500,1500,1000,1500,1500,1500,1000,1500,0
127768000000,3205,127768000000,1498,1934,1329,1500,1500,1000,1500,1500,1500,1000,1500,0
127776000000,3206,127776000000,1498,1937,1329,1500,1500,1000,1500,1500,1500,1000,1500,0
127782000000,3207,127782000000,1498,1939,1329,1500,1500,1000,1500,1500,1500,1000,1500,0
127790000000,3208,127790000000,1498,1942,1340,1500,1500,1000,1500,1500,1500,1000,1500,0
127798000000,3209,127798000000,1498,1944,1340,1500,1500,1000,1500,1500,1500,1000,1500,0
127814000000,3210,127814000000,1498,1947,1340,1500,1500,1000,1500,1500,1500,1000,1500,0
127832000000,3211,127830000000,1498,1950,1340,1500,1500,1000,1500,1500,1500,1000,1500,0
127838000000,3212,127838000000,1498,1952,1350,1500,1500,1000,1500,1500,1500,1000,1500,0
127848000000,3213,127846000000,1498,1954,1350,1500,1500,1000,1500,1500,1500,1000,1500,0
127852000000,3214,127852000000,1498,1956,1350,1500,1500,1000,1500,1500,1500,1000,1500,0
127860000000,3215,127860000000,1498,1958,1350,1500,1500,1000,1500,1500,1500,1000,1500,0
127868000000,3216,127868000000,1498,1958,1360,1500,1500,1000,1500,1500,1500,1000,1500,0
127882000000,3217,127884000000,1498,1959,1371,1500,1500,1000,1500,1500,1500,1000,1500,0
127898000000,3218,127898000000,1498,1961,1371,1500,1500,1000,1500,1500,1500,1000,1500,0
127906000000,3219,127906000000,1498,1963,1371,1500,1500,1000,1500,1500,1500,1000,1500,0
127914000000,3220,127914000000,1498,1965,1381,1500,1500,1000,1500,1500,1500,1000,1500,0
127922000000,3221,127922000000,1498,1968,1381,1500,1500,1000,1500,1500,1500,1000,1500,0
127936000000,3222,127936000000,1498,1971,1381,1500,1500,1000,1500,1500,1500,1000,1500,0
127944000000,3223,127944000000,1498,1972,1381,1500,1500,1000,1500,1500,1500,1000,1500,0
127960000000,3224,127960000000,1498,1975,1381,1500,1500,1000,1500,1500,1500,1000,1500,0
127968000000,3225,127968000000,1498,1976,1381,1500,1500,1000,1500,1500,1500,1000,1500,0
127984000000,3226,127984000000,1498,1979,1381,1500,1500,1000,1500,1500,1500,1000,1500,0
128000000000,3227,128000000000,1498,1980,1381,1500,1500,1000,1500,1500,1500,1000,1500,0
128008000000,3228,128008000000,1498,1982,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128016000000,3229,128016000000,1498,1985,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128024000000,3230,128024000000,1498,1988,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128040000000,3231,128040000000,1498,1989,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128098000000,3232,128098000000,1497,1989,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128104000000,3233,128104000000,1497,1988,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128112000000,3234,128112000000,1494,1986,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128120000000,3235,128120000000,1493,1984,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128128000000,3236,128128000000,1491,1982,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128138000000,3237,128138000000,1489,1982,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128142000000,3238,128142000000,1487,1980,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128150000000,3239,128150000000,1485,1980,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128158000000,3240,128158000000,1484,1979,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128166000000,3241,128166000000,1481,1979,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128176000000,3242,128174000000,1480,1976,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128182000000,3243,128182000000,1477,1975,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128190000000,3244,128190000000,1469,1973,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128206000000,3245,128206000000,1468,1971,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128214000000,3246,128214000000,1466,1971,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128222000000,3247,128222000000,1464,1971,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128234000000,3248,128230000000,1461,1969,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128238000000,3249,128238000000,1459,1969,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128246000000,3250,128246000000,1456,1967,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128254000000,3251,128254000000,1453,1967,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128260000000,3252,128260000000,1444,1965,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128268000000,3253,128268000000,1442,1965,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128268000000,3254,128276000000,1439,1963,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128284000000,3255,128284000000,1431,1963,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128302000000,3256,128300000000,1430,1961,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128308000000,3257,128308000000,1427,1961,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128316000000,3258,128316000000,1419,1961,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128324000000,3259,128324000000,1418,1960,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128332000000,3260,128332000000,1410,1960,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128346000000,3261,128346000000,1409,1958,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128354000000,3262,128354000000,1406,1954,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128362000000,3263,128362000000,1405,1954,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128370000000,3264,128370000000,1405,1950,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128378000000,3265,128378000000,1402,1946,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128388000000,3266,128386000000,1402,1935,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128394000000,3267,128394000000,1401,1934,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128402000000,3268,128402000000,1401,1931,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128414000000,3269,128410000000,1401,1922,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128414000000,3270,128418000000,1398,1919,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128426000000,3271,128426000000,1397,1917,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128432000000,3272,128432000000,1394,1914,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128440000000,3273,128440000000,1392,1910,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128452000000,3274,128448000000,1389,1908,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128456000000,3275,128456000000,1389,1905,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128464000000,3276,128464000000,1388,1902,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128472000000,3277,128472000000,1385,1901,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128482000000,3278,128480000000,1385,1900,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128488000000,3279,128488000000,1384,1900,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128494000000,3280,128494000000,1384,1897,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128502000000,3281,128502000000,1381,1896,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128510000000,3282,128510000000,1380,1893,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128518000000,3283,128518000000,1377,1892,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128526000000,3284,128526000000,1376,1889,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
128534000000,3285,128534000000,1373,1888,1391,1500,1500,1000,1500,1500,1500,1000,1500,0
